id,name_en,name_ar,facility_type,latitude,longitude,city_id,region_id,region_name_en,google_rating,google_reviews_count,is_saff_accredited
361,ملعب القمة لكرة القدم والطائرة,ملعب القمة لكرة القدم والطائرة,outdoor_pitch,21.6080433,39.2472963,jeddah,makkah_region,Makkah,4.0,230.0,False
362,ملعب نجوم الوزيرية,ملعب نجوم الوزيرية,outdoor_pitch,21.4534964,39.2496634,jeddah,makkah_region,Makkah,4.1,349.0,False
363,ملعب النخلة,ملعب النخلة,outdoor_pitch,21.7695388,39.1065206,jeddah,makkah_region,Makkah,4.7,466.0,False
364,ملعب NINE 9,ملعب NINE 9,outdoor_pitch,21.5848001,39.2636874,jeddah,makkah_region,Makkah,4.9,74.0,False
365,ملعب حديقة الروضة العام لكرة السلة,ملعب حديقة الروضة العام لكرة السلة,outdoor_pitch,21.5569948,39.1456332,jeddah,makkah_region,Makkah,4.3,116.0,False
366,Yalla Koora - Jeddah Park - يلا كورة,Yalla Koora - Jeddah Park - يلا كورة,football_venue,21.5568552,39.1851072,jeddah,makkah_region,Makkah,4.8,267.0,False
367,اكاديمية القمة الرياضية,اكاديمية القمة الرياضية,football_venue,21.6043985,39.1352578,jeddah,makkah_region,Makkah,4.3,103.0,False
368,ملعب الكعكي,ملعب الكعكي,outdoor_pitch,21.5504348,39.1397069,jeddah,makkah_region,Makkah,3.8,169.0,False
369,نادي جي سبورتس الرياضي,نادي جي سبورتس الرياضي,football_club,21.5960768,39.1777058,jeddah,makkah_region,Makkah,4.8,192.0,False
370,مجمع ملاعب ذات الصواري,مجمع ملاعب ذات الصواري,sports_complex,21.5721561,39.2031593,jeddah,makkah_region,Makkah,4.3,8.0,False
371,ملعب نجوم الكرة,ملعب نجوم الكرة,outdoor_pitch,21.6067783,39.2516117,jeddah,makkah_region,Makkah,4.1,213.0,False
372,Gators sports Acadamy,Gators sports Acadamy,football_venue,21.5759154,39.1547507,jeddah,makkah_region,Makkah,4.9,16.0,False
373,IASS الأكاديمية الدولية لعلوم الرياضة,IASS الأكاديمية الدولية لعلوم الرياضة,football_academy,21.5616065,39.2101348,jeddah,makkah_region,Makkah,4.5,73.0,False
374,Jeddah United Football,Jeddah United Football,football_venue,21.5633066,39.1707897,jeddah,makkah_region,Makkah,4.2,5.0,False
375,Foly Academy | فولي اكاديمي,Foly Academy | فولي اكاديمي,football_academy,21.5369875,39.160465,jeddah,makkah_region,Makkah,5.0,35.0,False
376,Champions academy,Champions academy,football_academy,21.6155327,39.1263661,jeddah,makkah_region,Makkah,4.0,61.0,False
377,أكاديمية يوفنتوس بجدة,أكاديمية يوفنتوس بجدة,football_academy,21.600821,39.1272497,jeddah,makkah_region,Makkah,4.3,41.0,False
378,INTER ACADEMY JEDDAH,INTER ACADEMY JEDDAH,football_academy,21.5560515,39.1224008,jeddah,makkah_region,Makkah,4.7,26.0,False
379,farisoufetch stadium,farisoufetch stadium,stadium,21.5251113,39.1902297,jeddah,makkah_region,Makkah,5.0,2.0,False
380,ملعب بطولة فنادق الروضة,ملعب بطولة فنادق الروضة,outdoor_pitch,21.5740835,39.1354526,jeddah,makkah_region,Makkah,4.3,19.0,False
381,STC Play Ground,STC Play Ground,outdoor_pitch,21.5262884,39.1900023,jeddah,makkah_region,Makkah,4.3,38.0,False
382,Football Field,Football Field,outdoor_pitch,21.6225693,39.1622684,jeddah,makkah_region,Makkah,3.7,23.0,False
384,ملعب جوان,ملعب جوان,stadium,21.4911047,39.3505346,jeddah,makkah_region,Makkah,4.4,34.0,False
385,ملعب B,ملعب B,stadium,21.4952195,39.2608998,jeddah,makkah_region,Makkah,4.4,14.0,False
386,ملعب المان ستي السامر,ملعب المان ستي السامر,stadium,21.5817768,39.2882952,jeddah,makkah_region,Makkah,3.8,48.0,False
387,ملعب الأسبانية 2 الجمعة,ملعب الأسبانية 2 الجمعة,stadium,21.5758848,39.1689207,jeddah,makkah_region,Makkah,4.1,27.0,False
388,استاد جامعة الملك عبدالعزيز الرياضي,استاد جامعة الملك عبدالعزيز الرياضي,stadium,21.5004709,39.2449151,jeddah,makkah_region,Makkah,4.2,1183.0,False
389,Jeddah Central Development Stadium,Jeddah Central Development Stadium,stadium,21.536661,39.129467,jeddah,makkah_region,Makkah,5.0,3.0,False
390,ملعب أبطال الليجا,ملعب أبطال الليجا,stadium,21.7738015,39.2042308,jeddah,makkah_region,Makkah,4.2,113.0,False
391,ملعب تشلسي جدة,ملعب تشلسي جدة,outdoor_pitch,21.7021039,39.0956433,jeddah,makkah_region,Makkah,4.2,210.0,False
392,أكاديمية سكواد - Squad Academy,أكاديمية سكواد - Squad Academy,football_academy,21.6068425,39.2470451,jeddah,makkah_region,Makkah,4.1,334.0,False
393,Jeddah City Sports Club,Jeddah City Sports Club,football_club,21.6278441,39.1476286,jeddah,makkah_region,Makkah,4.8,18.0,False
394,نادي الاتحاد السعودي,نادي الاتحاد السعودي,football_club,21.5429319,39.2117708,jeddah,makkah_region,Makkah,4.4,6330.0,False
395,النادي العالمي بالأندلس,النادي العالمي بالأندلس,football_club,21.5669956,39.145935,jeddah,makkah_region,Makkah,4.4,138.0,False
396,Red Sea Sports Club نادي بحر الاحمر الرياضي,Red Sea Sports Club نادي بحر الاحمر الرياضي,football_club,21.589583,39.1173453,jeddah,makkah_region,Makkah,4.6,115.0,False
397,Jeddah United 305 Lifestyle,Jeddah United 305 Lifestyle,football_venue,21.5486008,39.1319258,jeddah,makkah_region,Makkah,4.4,47.0,False
398,أكاديمية هدف النسائية لتعليم مهارات كرة القدم وكرة السلة,أكاديمية هدف النسائية لتعليم مهارات كرة القدم وكرة السلة,football_academy,21.6009005,39.1284537,jeddah,makkah_region,Makkah,5.0,3.0,False
399,P1 Padel,P1 Padel,football_venue,21.5545578,39.1581239,jeddah,makkah_region,Makkah,4.8,177.0,False
400,Padel IN,Padel IN,football_venue,21.5551194,39.1845253,jeddah,makkah_region,Makkah,5.0,29.0,False
401,Prime Padel,Prime Padel,football_venue,21.6331206,39.1310621,jeddah,makkah_region,Makkah,5.0,56.0,False
402,بادل اكس Padelx,بادل اكس Padelx,football_venue,21.5428032,39.1809115,jeddah,makkah_region,Makkah,4.5,133.0,False
403,بي بادل,بي بادل,football_venue,21.5536551,39.1378441,jeddah,makkah_region,Makkah,4.6,211.0,False
404,Private Padel Club,Private Padel Club,football_club,21.5648582,39.1438131,jeddah,makkah_region,Makkah,4.8,86.0,False
405,PAD-L Club,PAD-L Club,football_club,21.5647671,39.1459853,jeddah,makkah_region,Makkah,4.6,152.0,False
406,Jeddah Padel Club,Jeddah Padel Club,football_club,21.5703658,39.1158574,jeddah,makkah_region,Makkah,4.9,92.0,False
407,Padel M8| بادل M8,Padel M8| بادل M8,football_venue,21.5272432,39.1859994,jeddah,makkah_region,Makkah,4.5,125.0,False
408,padel club | PDL,padel club | PDL,football_club,21.5944735,39.1494748,jeddah,makkah_region,Makkah,4.5,212.0,False
409,PAD-L Suites,PAD-L Suites,football_venue,21.5600143,39.1613147,jeddah,makkah_region,Makkah,4.5,117.0,False
410,Q Padel,Q Padel,football_venue,21.6411068,39.1407843,jeddah,makkah_region,Makkah,4.8,206.0,False
411,Deem Padel Club - Indoor Lounge,Deem Padel Club - Indoor Lounge,football_club,21.6045377,39.1119588,jeddah,makkah_region,Makkah,4.8,161.0,False
412,ملاعب قاري بادل جدة Qari Jeddah Padel,ملاعب قاري بادل جدة Qari Jeddah Padel,football_venue,21.5805213,39.1751169,jeddah,makkah_region,Makkah,3.7,105.0,False
413,The social padel,The social padel,football_venue,21.6328377,39.1233843,jeddah,makkah_region,Makkah,4.1,141.0,False
414,padel crew | بادل كرو,padel crew | بادل كرو,football_venue,21.5391404,39.2213892,jeddah,makkah_region,Makkah,4.5,121.0,False
415,بادل رويال,بادل رويال,football_venue,21.7477969,39.1359017,jeddah,makkah_region,Makkah,4.8,454.0,False
416,بادل اكس Padelx,بادل اكس Padelx,football_venue,21.637317,39.1379339,jeddah,makkah_region,Makkah,4.9,121.0,False
417,Mp.padel,Mp.padel,football_venue,21.6671841,39.1101037,jeddah,makkah_region,Makkah,4.7,88.0,False
418,Padel pin,Padel pin,football_venue,21.649754,39.1312476,jeddah,makkah_region,Makkah,4.6,205.0,False
419,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,21.387603,39.8777744,makkah,makkah_region,Makkah,4.0,46.0,False
420,ملعب الأسطورة لكرة القدم,ملعب الأسطورة لكرة القدم,outdoor_pitch,21.3882897,39.8122517,makkah,makkah_region,Makkah,4.0,265.0,False
421,أكاديمية كنان لكرة القدم والملعب - مكة الشوقية,أكاديمية كنان لكرة القدم والملعب - مكة الشوقية,football_academy,21.3616248,39.7838096,makkah,makkah_region,Makkah,4.1,218.0,False
422,ملاعب الهداف,ملاعب الهداف,football_venue,21.5000189,39.8190588,makkah,makkah_region,Makkah,4.3,273.0,False
423,ملعب الفقيه | ALFAKEH FITNESS,ملعب الفقيه | ALFAKEH FITNESS,outdoor_pitch,21.3933474,39.807071,makkah,makkah_region,Makkah,4.0,506.0,False
424,الملعب,الملعب,outdoor_pitch,21.3845141,39.8799788,makkah,makkah_region,Makkah,4.3,3.0,False
425,ملعب العز لكرة القدم,ملعب العز لكرة القدم,outdoor_pitch,21.3831088,39.7736742,makkah,makkah_region,Makkah,4.5,55.0,False
426,ملعب النسيم الدولي العالمي,ملعب النسيم الدولي العالمي,outdoor_pitch,21.3728207,39.8787994,makkah,makkah_region,Makkah,4.0,39.0,False
427,ملعب التحدي,ملعب التحدي,outdoor_pitch,21.3946167,39.8002089,makkah,makkah_region,Makkah,4.2,180.0,False
428,ملعب البحر الرياضي- قدم,ملعب البحر الرياضي- قدم,outdoor_pitch,21.4439216,39.8069376,makkah,makkah_region,Makkah,4.1,60.0,False
429,ملعب المواجهة لكرة القدم,ملعب المواجهة لكرة القدم,outdoor_pitch,21.4156922,39.6968186,makkah,makkah_region,Makkah,4.0,120.0,False
430,ملاعب مكة الخضراء,ملاعب مكة الخضراء,football_venue,21.3988934,39.7495827,makkah,makkah_region,Makkah,3.7,149.0,False
431,أكاديمية أجيال الابطال,أكاديمية أجيال الابطال,football_academy,21.4296326,39.7728782,makkah,makkah_region,Makkah,4.3,536.0,False
432,ملعب تحدي- كرة قدم,ملعب تحدي- كرة قدم,outdoor_pitch,21.3944728,39.7995182,makkah,makkah_region,Makkah,4.2,31.0,False
433,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,21.477257,39.9474984,makkah,makkah_region,Makkah,4.4,15.0,False
434,مجمع صدى الملاعب,مجمع صدى الملاعب,sports_complex,21.321984,39.88608,makkah,makkah_region,Makkah,4.0,345.0,False
435,ملعب الدفاع المدني,ملعب الدفاع المدني,outdoor_pitch,21.3872958,39.83358,makkah,makkah_region,Makkah,4.2,60.0,False
436,ملاعب درة الحسينية,ملاعب درة الحسينية,football_venue,21.3172424,39.8910327,makkah,makkah_region,Makkah,4.3,531.0,False
437,ملعب الفرسان,ملعب الفرسان,outdoor_pitch,21.4166716,39.696849,makkah,makkah_region,Makkah,4.1,230.0,False
438,ملاعب كرة قدم,ملاعب كرة قدم,football_venue,21.4166844,39.6965979,makkah,makkah_region,Makkah,3.5,11.0,False
439,مدينة الملك عبدالعزيز الرياضية,مدينة الملك عبدالعزيز الرياضية,stadium,21.4855089,39.9738742,makkah,makkah_region,Makkah,4.0,2705.0,False
440,أكاديمية الكعكي لكرة القدم,أكاديمية الكعكي لكرة القدم,football_academy,21.3933175,39.8074559,makkah,makkah_region,Makkah,4.0,130.0,False
441,اكاديمية نجوم الشعلة لكرة القدم,اكاديمية نجوم الشعلة لكرة القدم,football_venue,21.4179125,39.8627969,makkah,makkah_region,Makkah,4.4,61.0,False
442,أكاديمية همة الفرسان | فرع النزهة,أكاديمية همة الفرسان | فرع النزهة,football_academy,21.4414375,39.7840625,makkah,makkah_region,Makkah,4.8,162.0,False
443,أكاديمية التحدي لكرة القدم,أكاديمية التحدي لكرة القدم,football_academy,21.3947447,39.7998156,makkah,makkah_region,Makkah,5.0,11.0,False
444,اكاديمية شامبيونز مكة ️ - ملعب الجوهرة الحسينية مكة,اكاديمية شامبيونز مكة ️ - ملعب الجوهرة الحسينية مكة,outdoor_pitch,21.3171731,39.8940728,makkah,makkah_region,Makkah,5.0,40.0,False
445,أكاديمية الكرة الراقية Elegant Football Academy,أكاديمية الكرة الراقية Elegant Football Academy,football_academy,21.4672258,39.9979702,makkah,makkah_region,Makkah,4.4,21.0,False
446,اكاديمية كرة النجوم,اكاديمية كرة النجوم,football_venue,21.322708,39.8856972,makkah,makkah_region,Makkah,4.7,92.0,False
447,أكاديميه الرؤية المحترفة ( PRO VISION ACADEMY ),أكاديميه الرؤية المحترفة ( PRO VISION ACADEMY ),football_academy,21.3706608,39.8754271,makkah,makkah_region,Makkah,4.4,71.0,True
448,اكاديمية همة الفرسان | فرع البحيرات,اكاديمية همة الفرسان | فرع البحيرات,football_venue,21.471904,39.7836039,makkah,makkah_region,Makkah,5.0,12.0,False
449,اكادمية الأحمدي,اكادمية الأحمدي,football_venue,21.3890824,39.8579118,makkah,makkah_region,Makkah,3.2,10.0,False
450,أكاديمية هدف الرياضية,أكاديمية هدف الرياضية,football_academy,21.3916904,39.7915084,makkah,makkah_region,Makkah,4.4,157.0,False
451,اكاديمية اليوكي2,اكاديمية اليوكي2,football_venue,21.464771,39.8187513,makkah,makkah_region,Makkah,3.8,309.0,False
452,اكاديمية نادي المجرة الرياضي فرع الشوقي,اكاديمية نادي المجرة الرياضي فرع الشوقي,football_club,21.3833141,39.7738358,makkah,makkah_region,Makkah,4.2,42.0,False
453,اكاديمية الثاقب,اكاديمية الثاقب,football_venue,21.4224873,39.7170695,makkah,makkah_region,Makkah,4.1,31.0,False
454,أكاديمية أمستردام,أكاديمية أمستردام,football_academy,21.4926081,39.8190448,makkah,makkah_region,Makkah,4.5,22.0,False
455,أكاديمية جيل الإبداع الرياضية,أكاديمية جيل الإبداع الرياضية,football_academy,21.2832247,39.8236331,makkah,makkah_region,Makkah,4.2,35.0,True
456,أكاديمية واعد الرياضية,أكاديمية واعد الرياضية,football_academy,21.4690881,39.9417303,makkah,makkah_region,Makkah,4.3,37.0,False
457,نادي الوحدة السعودي,نادي الوحدة السعودي,football_club,21.4768188,39.7976886,makkah,makkah_region,Makkah,4.2,1872.0,False
458,ملعب الناشري,ملعب الناشري,outdoor_pitch,21.4646875,39.8188125,makkah,makkah_region,Makkah,4.0,159.0,False
459,ملعب الاولمبي,ملعب الاولمبي,outdoor_pitch,21.327748,39.8872571,makkah,makkah_region,Makkah,4.1,107.0,False
460,ملاعب الصدارة,ملاعب الصدارة,football_venue,21.4977307,39.818105,makkah,makkah_region,Makkah,4.0,146.0,False
461,ملعب كابتن ماجد,ملعب كابتن ماجد,outdoor_pitch,21.4307268,39.7794231,makkah,makkah_region,Makkah,3.9,188.0,False
462,ملعب العمدة ببطحاء قريش.,ملعب العمدة ببطحاء قريش.,outdoor_pitch,21.3683728,39.8256121,makkah,makkah_region,Makkah,3.8,62.0,False
463,ملعب الأمانة,ملعب الأمانة,outdoor_pitch,21.3966951,39.7964062,makkah,makkah_region,Makkah,3.8,79.0,False
464,ملعب أكشنها,ملعب أكشنها,outdoor_pitch,21.4004229,39.7500802,makkah,makkah_region,Makkah,4.0,168.0,False
465,أكاديمية بناء الإنسان ( الفرع الرئيسي ),أكاديمية بناء الإنسان ( الفرع الرئيسي ),football_academy,21.3618168,39.8881218,makkah,makkah_region,Makkah,4.1,370.0,False
466,أكاديمية وملاعب البداية الأولمبية,أكاديمية وملاعب البداية الأولمبية,football_academy,21.3453031,39.8037252,makkah,makkah_region,Makkah,4.7,73.0,False
467,ملعب الهجرةواكادميه البادية,ملعب الهجرةواكادميه البادية,outdoor_pitch,21.389827,39.8380415,makkah,makkah_region,Makkah,4.0,91.0,False
468,اكاديمية النوادر الرياضية,اكاديمية النوادر الرياضية,football_venue,21.4683778,39.9963538,makkah,makkah_region,Makkah,4.9,11.0,False
469,ملعب ريتاج الربوة,ملعب ريتاج الربوة,outdoor_pitch,21.3983354,39.7724165,makkah,makkah_region,Makkah,4.2,197.0,False
470,ملعب الفقيه,ملعب الفقيه,outdoor_pitch,21.4413898,39.7840178,makkah,makkah_region,Makkah,3.9,305.0,False
471,مكة يارد,مكة يارد,football_venue,21.3535512,39.7952431,makkah,makkah_region,Makkah,4.2,1042.0,False
472,Trac Gym Sports Health Club,Trac Gym Sports Health Club,football_club,21.3726491,39.7928225,makkah,makkah_region,Makkah,3.6,453.0,False
473,المتصدر للرياضة والأسبورات مكه العزيزية,المتصدر للرياضة والأسبورات مكه العزيزية,football_venue,21.3967985,39.869111,makkah,makkah_region,Makkah,4.9,1020.0,False
474,فورس تايم (مسبح - جيم),فورس تايم (مسبح - جيم),football_venue,21.4891277,39.7918222,makkah,makkah_region,Makkah,3.9,277.0,False
475,شركة مسار المستقبل الرياضية,شركة مسار المستقبل الرياضية,football_venue,21.3791201,39.7195462,makkah,makkah_region,Makkah,4.4,277.0,False
476,نادي سلام الترفيهي الرياضي,نادي سلام الترفيهي الرياضي,football_club,21.3590625,39.9069375,makkah,makkah_region,Makkah,4.0,390.0,False
477,صدى الملاعب للرياضة,صدى الملاعب للرياضة,football_venue,21.439694,39.8182186,makkah,makkah_region,Makkah,4.1,44.0,False
478,ملعب اوف سايد,ملعب اوف سايد,outdoor_pitch,21.4154845,39.6972422,makkah,makkah_region,Makkah,3.8,45.0,False
479,إستاد جامعة أم القرى الرياضي,إستاد جامعة أم القرى الرياضي,football_venue,21.3178884,39.9489852,makkah,makkah_region,Makkah,4.1,136.0,False
480,THE P-CLUB,THE P-CLUB,football_club,21.3619934,39.8877808,makkah,makkah_region,Makkah,4.8,259.0,False
481,Padel Ground,Padel Ground,outdoor_pitch,21.3302689,39.8835559,makkah,makkah_region,Makkah,4.8,68.0,False
482,بادل ماب,بادل ماب,football_venue,21.3160991,39.8935455,makkah,makkah_region,Makkah,4.8,151.0,False
483,PADELz | بادلز,PADELz | بادلز,football_venue,21.3782738,39.7673276,makkah,makkah_region,Makkah,4.6,75.0,False
484,تو بادل | TO PADEL,تو بادل | TO PADEL,football_venue,21.3718937,39.788373,makkah,makkah_region,Makkah,4.9,188.0,False
485,سكاي بادل | SKY Padel,سكاي بادل | SKY Padel,football_venue,21.3295589,39.8817354,makkah,makkah_region,Makkah,4.7,78.0,False
486,Blue Padel Makkah - بلو بادل مكة,Blue Padel Makkah - بلو بادل مكة,football_venue,21.399423,39.7404714,makkah,makkah_region,Makkah,4.5,143.0,False
553,ملعب عام,ملعب عام,outdoor_pitch,19.1293069,41.0725131,qunfudhah,makkah_region,Makkah,4.6,5.0,False
487,ملاعب بادل أتاك PADEL ATTAC,ملاعب بادل أتاك PADEL ATTAC,football_venue,21.5897957,39.784386,makkah,makkah_region,Makkah,4.9,91.0,False
488,بادل كرة النجوم,بادل كرة النجوم,football_venue,21.3225233,39.8850824,makkah,makkah_region,Makkah,5.0,33.0,False
489,Padel Beach | شاطئ البادل,Padel Beach | شاطئ البادل,football_venue,21.3608609,39.8869764,makkah,makkah_region,Makkah,4.8,137.0,False
490,بادل تتش Padel Touch,بادل تتش Padel Touch,football_venue,21.4643325,39.992066,makkah,makkah_region,Makkah,4.8,175.0,False
491,فور ام بادل | 4M.PADEL,فور ام بادل | 4M.PADEL,football_venue,21.3606535,39.878296,makkah,makkah_region,Makkah,4.6,191.0,False
492,PADELMATE,PADELMATE,football_venue,21.3973276,39.7075422,makkah,makkah_region,Makkah,4.5,74.0,False
493,جوي بادل | Padel Joy,جوي بادل | Padel Joy,football_venue,21.4007395,39.7725674,makkah,makkah_region,Makkah,4.6,139.0,False
494,بادل تايم | PADEL TIME,بادل تايم | PADEL TIME,football_venue,21.4068536,39.7559437,makkah,makkah_region,Makkah,4.8,117.0,False
495,بادل سكوير Padel Square,بادل سكوير Padel Square,football_venue,21.410866,39.7705802,makkah,makkah_region,Makkah,4.5,58.0,False
496,بادل زون - Padel Zone,بادل زون - Padel Zone,football_venue,21.3617163,39.8332127,makkah,makkah_region,Makkah,3.0,43.0,False
497,بادل روح الخيال,بادل روح الخيال,football_venue,21.3647584,39.7704964,makkah,makkah_region,Makkah,4.6,180.0,False
498,بصمة البادل | Bsmt Alpadel,بصمة البادل | Bsmt Alpadel,football_venue,21.3069472,39.9411969,makkah,makkah_region,Makkah,4.9,124.0,False
499,بيت نايا (بادل - طائرة) - Naya House (Padel - Volleyball),بيت نايا (بادل - طائرة) - Naya House (Padel - Volleyball),football_venue,21.2902094,39.9192747,makkah,makkah_region,Makkah,4.9,157.0,False
500,ملعب وأكاديمية الفارس لكرة القدم,ملعب وأكاديمية الفارس لكرة القدم,football_academy,21.2801967,40.4371485,taif,makkah_region,Makkah,3.3,189.0,False
501,ملعب وأكاديمية الفيصلية,ملعب وأكاديمية الفيصلية,football_academy,21.2935335,40.4195866,taif,makkah_region,Makkah,4.6,31.0,False
502,ملعب الأصيل,ملعب الأصيل,outdoor_pitch,21.256942,40.3971772,taif,makkah_region,Makkah,4.0,179.0,False
503,ملاعب الراقي,ملاعب الراقي,football_venue,21.2462559,40.3754843,taif,makkah_region,Makkah,4.4,277.0,False
504,مركز وملعب قمة المواهب الرياضي(مواهب الطائف سابقاً),مركز وملعب قمة المواهب الرياضي(مواهب الطائف سابقاً),outdoor_pitch,21.2385736,40.4436953,taif,makkah_region,Makkah,4.0,42.0,False
505,نادي وج الرياضي,نادي وج الرياضي,football_club,21.2616309,40.3968613,taif,makkah_region,Makkah,3.8,317.0,False
506,ملعب سعيد بن هندي لكرة القدم ايجار يومي وشهري,ملعب سعيد بن هندي لكرة القدم ايجار يومي وشهري,outdoor_pitch,21.3184375,40.4258125,taif,makkah_region,Makkah,4.4,95.0,False
507,ملعب الردف (الغربي),ملعب الردف (الغربي),outdoor_pitch,21.2263833,40.4222377,taif,makkah_region,Makkah,4.0,461.0,False
508,أكاديمية فالكون | FALCON ACADEMY,أكاديمية فالكون | FALCON ACADEMY,football_academy,21.2463228,40.3755074,taif,makkah_region,Makkah,4.9,116.0,False
509,ملعب الجودي,ملعب الجودي,outdoor_pitch,21.2615185,40.3969585,taif,makkah_region,Makkah,4.0,60.0,False
510,اكاديميه زمن الرياضة,اكاديميه زمن الرياضة,football_venue,21.2461547,40.3772137,taif,makkah_region,Makkah,3.8,222.0,False
511,ملعب كورة قدم و سله,ملعب كورة قدم و سله,outdoor_pitch,21.2747653,40.4542726,taif,makkah_region,Makkah,2.9,7.0,False
512,ملعب السنتياقو برنابيو,ملعب السنتياقو برنابيو,outdoor_pitch,21.2578555,40.4444115,taif,makkah_region,Makkah,4.3,16.0,False
513,ملعب برشلونة,ملعب برشلونة,outdoor_pitch,21.2488703,40.3418347,taif,makkah_region,Makkah,3.8,131.0,False
514,ملعب كل النجوم,ملعب كل النجوم,outdoor_pitch,21.2555919,40.3897027,taif,makkah_region,Makkah,4.5,70.0,False
515,ملعب الغمير,ملعب الغمير,outdoor_pitch,21.3078575,40.3696784,taif,makkah_region,Makkah,3.6,63.0,False
516,ملعب و مركز الهدا لتدريب كرة القدم,ملعب و مركز الهدا لتدريب كرة القدم,outdoor_pitch,21.3434421,40.3316766,taif,makkah_region,Makkah,4.6,41.0,False
517,ملاعب أحمد الرياضية,ملاعب أحمد الرياضية,football_venue,21.3396547,40.4581699,taif,makkah_region,Makkah,3.4,49.0,False
518,ملاعب التحلية الجديدة,ملاعب التحلية الجديدة,football_venue,21.254743,40.3344858,taif,makkah_region,Makkah,4.1,42.0,False
519,اكاديمية الودادالطائفي,اكاديمية الودادالطائفي,football_venue,21.2466123,40.3809429,taif,makkah_region,Makkah,4.1,217.0,False
554,ملعب بلدية القنفذة,ملعب بلدية القنفذة,outdoor_pitch,19.1520345,41.0641406,qunfudhah,makkah_region,Makkah,3.7,27.0,False
520,أكاديمية نكسو لتعليم كرة القدم - NXO Academy football,أكاديمية نكسو لتعليم كرة القدم - NXO Academy football,football_academy,21.2677128,40.3947232,taif,makkah_region,Makkah,5.0,1.0,False
521,أكاديمية فارس,أكاديمية فارس,football_academy,21.2437294,40.3691872,taif,makkah_region,Makkah,4.9,66.0,False
522,اكاديمية ولفز تيم Wolves Team Academy,اكاديمية ولفز تيم Wolves Team Academy,football_academy,21.2450797,40.3749891,taif,makkah_region,Makkah,5.0,22.0,False
523,أكاديمية نكسو لتدريب كرة القدم - NXO Academy football,أكاديمية نكسو لتدريب كرة القدم - NXO Academy football,football_academy,21.2677448,40.3947304,taif,makkah_region,Makkah,,,False
524,أكادمية انتر الطائف Inter Altaif,أكادمية انتر الطائف Inter Altaif,football_venue,21.3075806,40.3699233,taif,makkah_region,Makkah,4.9,33.0,False
525,أكاديمية Inter Al-Taif انتر الطائف,أكاديمية Inter Al-Taif انتر الطائف,football_academy,21.297403,40.4188345,taif,makkah_region,Makkah,4.5,6.0,False
526,اكاديمية اشبال الوسام | Alwisam Academy,اكاديمية اشبال الوسام | Alwisam Academy,football_academy,21.2352073,40.3572535,taif,makkah_region,Makkah,4.8,46.0,False
527,أكاديمية تاي تن الرياضية,أكاديمية تاي تن الرياضية,football_academy,21.2451024,40.3749436,taif,makkah_region,Makkah,4.8,6.0,False
528,اكاديمية وملاعب سيوس السويدية لكرة القدم,اكاديمية وملاعب سيوس السويدية لكرة القدم,football_venue,21.3953222,40.4691606,taif,makkah_region,Makkah,4.5,11.0,False
529,ملعب وأكاديمية الأسطورة الرياضي,ملعب وأكاديمية الأسطورة الرياضي,football_academy,21.2514731,40.3724954,taif,makkah_region,Makkah,4.2,72.0,False
530,نادي الدفاع واللياقة الرياضي,نادي الدفاع واللياقة الرياضي,football_club,21.2716279,40.3965568,taif,makkah_region,Makkah,4.8,76.0,False
531,بادل الجادة الرياضية,بادل الجادة الرياضية,football_venue,21.2711964,40.4173903,taif,makkah_region,Makkah,3.9,73.0,False
532,دیکور جبس و جبسم بورد,دیکور جبس و جبسم بورد,football_venue,21.2888124,40.4340992,taif,makkah_region,Makkah,5.0,2.0,False
533,اكادميه نجوم الطائف,اكادميه نجوم الطائف,football_venue,21.2554145,40.3897296,taif,makkah_region,Makkah,5.0,1.0,False
534,نادي الطائف الرياضي,نادي الطائف الرياضي,football_club,21.2412681,40.4116956,taif,makkah_region,Makkah,4.2,336.0,False
535,العناية والتدريب الشخصي الجادة الرياضية,العناية والتدريب الشخصي الجادة الرياضية,football_venue,21.2711335,40.4173752,taif,makkah_region,Makkah,4.4,99.0,False
536,نادي ASZ,نادي ASZ,football_club,21.3191924,40.4273154,taif,makkah_region,Makkah,3.5,104.0,False
537,ملاعب كرة قدم,ملاعب كرة قدم,football_venue,21.2552403,40.3841948,taif,makkah_region,Makkah,,,False
538,Football Stadium,Football Stadium,stadium,21.5043951,40.5737436,taif,makkah_region,Makkah,4.0,171.0,False
539,مدينة الملك فهد الرياضية بالطائف,مدينة الملك فهد الرياضية بالطائف,football_venue,21.4363151,40.4775978,taif,makkah_region,Makkah,4.0,1014.0,False
540,ملعب الاولمبي,ملعب الاولمبي,outdoor_pitch,21.2588516,40.394278,taif,makkah_region,Makkah,4.3,29.0,False
541,ملعب منتزه الملك عبدالله,ملعب منتزه الملك عبدالله,outdoor_pitch,21.272127,40.4555826,taif,makkah_region,Makkah,3.9,16.0,False
542,ادارة بيت الشباب بمكة المكرمة,ادارة بيت الشباب بمكة المكرمة,stadium,21.4364211,40.4780386,taif,makkah_region,Makkah,4.3,686.0,False
543,Irfan Football stadium,Irfan Football stadium,stadium,21.3009033,40.4036759,taif,makkah_region,Makkah,,,False
544,كووره,كووره,football_venue,21.2798984,40.443317,taif,makkah_region,Makkah,4.8,27.0,False
